original_row,source,rel,target
16904,Disease::DOID:10534,PRESENTS,Symptom::D001260
16905,Disease::DOID:5419,PRESENTS,Symptom::D002389
16906,Disease::DOID:9352,PRESENTS,Symptom::D001835
16907,Disease::DOID:2377,PRESENTS,Symptom::D020828
16908,Disease::DOID:1115,PRESENTS,Symptom::D010148
16909,Disease::DOID:11949,PRESENTS,Symptom::D007319
16910,Disease::DOID:5559,PRESENTS,Symptom::D005483
16911,Disease::DOID:0050741,PRESENTS,Symptom::D009461
16912,Disease::DOID:1909,PRESENTS,Symptom::D010292
16913,Disease::DOID:2355,PRESENTS,Symptom::D059787
16914,Disease::DOID:1793,PRESENTS,Symptom::D007565
16915,Disease::DOID:2994,PRESENTS,Symptom::D004614
16916,Disease::DOID:1324,PRESENTS,Symptom::D010243
16917,Disease::DOID:2355,PRESENTS,Symptom::D018496
16918,Disease::DOID:2994,PRESENTS,Symptom::D006685
16919,Disease::DOID:1115,PRESENTS,Symptom::D010591
16920,Disease::DOID:5041,PRESENTS,Symptom::D001044
16921,Disease::DOID:1826,PRESENTS,Symptom::D020921
16922,Disease::DOID:4481,PRESENTS,Symptom::D012891
16923,Disease::DOID:1115,PRESENTS,Symptom::D005158
16924,Disease::DOID:332,PRESENTS,Symptom::D009120
16925,Disease::DOID:1781,PRESENTS,Symptom::D003967
16926,Disease::DOID:594,PRESENTS,Symptom::D002637
16927,Disease::DOID:1319,PRESENTS,Symptom::D020233
16928,Disease::DOID:1312,PRESENTS,Symptom::D011507
16929,Disease::DOID:2355,PRESENTS,Symptom::D016553
16930,Disease::DOID:7693,PRESENTS,Symptom::D001416
16931,Disease::DOID:11934,PRESENTS,Symptom::D004408
16932,Disease::DOID:8893,PRESENTS,Symptom::D013746
16933,Disease::DOID:12185,PRESENTS,Symptom::D012001
16934,Disease::DOID:9744,PRESENTS,Symptom::D001724
16935,Disease::DOID:1993,PRESENTS,Symptom::D015746
16936,Disease::DOID:11476,PRESENTS,Symptom::D006429
16937,Disease::DOID:10534,PRESENTS,Symptom::D000855
16938,Disease::DOID:12930,PRESENTS,Symptom::D009123
16939,Disease::DOID:2994,PRESENTS,Symptom::D019547
16940,Disease::DOID:0050741,PRESENTS,Symptom::D000550
16941,Disease::DOID:0050741,PRESENTS,Symptom::D005483
16942,Disease::DOID:418,PRESENTS,Symptom::D004489
16943,Disease::DOID:5419,PRESENTS,Symptom::D003147
16944,Disease::DOID:4989,PRESENTS,Symptom::D059265
16945,Disease::DOID:1826,PRESENTS,Symptom::D013746
16946,Disease::DOID:1595,PRESENTS,Symptom::D009325
16947,Disease::DOID:263,PRESENTS,Symptom::D000855
16948,Disease::DOID:418,PRESENTS,Symptom::D000006
16949,Disease::DOID:2355,PRESENTS,Symptom::D001724
16950,Disease::DOID:3565,PRESENTS,Symptom::D001766
16951,Disease::DOID:585,PRESENTS,Symptom::D011507
16952,Disease::DOID:10763,PRESENTS,Symptom::D004244
16953,Disease::DOID:184,PRESENTS,Symptom::D006319
16954,Disease::DOID:594,PRESENTS,Symptom::D012892
16955,Disease::DOID:4045,PRESENTS,Symptom::D000860
16956,Disease::DOID:1793,PRESENTS,Symptom::D010149
16957,Disease::DOID:784,PRESENTS,Symptom::D011695
16958,Disease::DOID:11949,PRESENTS,Symptom::D020754
16959,Disease::DOID:10534,PRESENTS,Symptom::D003248
16960,Disease::DOID:0050156,PRESENTS,Symptom::D019588
16961,Disease::DOID:6364,PRESENTS,Symptom::D060486
16962,Disease::DOID:10763,PRESENTS,Symptom::D012021
16963,Disease::DOID:184,PRESENTS,Symptom::D002558
16964,Disease::DOID:1324,PRESENTS,Symptom::D016553
16965,Disease::DOID:4045,PRESENTS,Symptom::D001416
16966,Disease::DOID:418,PRESENTS,Symptom::D011507
16967,Disease::DOID:1192,PRESENTS,Symptom::D005157
16968,Disease::DOID:3070,PRESENTS,Symptom::D001072
16969,Disease::DOID:1826,PRESENTS,Symptom::D012893
16970,Disease::DOID:1686,PRESENTS,Symptom::D015878
16971,Disease::DOID:2377,PRESENTS,Symptom::D009437
16972,Disease::DOID:1686,PRESENTS,Symptom::D011681
16973,Disease::DOID:3565,PRESENTS,Symptom::D006261
16974,Disease::DOID:3953,PRESENTS,Symptom::D011141
16975,Disease::DOID:11119,PRESENTS,Symptom::D015518
16976,Disease::DOID:3070,PRESENTS,Symptom::D007806
16977,Disease::DOID:0050425,PRESENTS,Symptom::D020754
16978,Disease::DOID:5612,PRESENTS,Symptom::D009207
16979,Disease::DOID:9206,PRESENTS,Symptom::D009765
16980,Disease::DOID:9835,PRESENTS,Symptom::D012415
16981,Disease::DOID:7148,PRESENTS,Symptom::D009461
16982,Disease::DOID:5875,PRESENTS,Symptom::D009437
16983,Disease::DOID:13241,PRESENTS,Symptom::D018771
16984,Disease::DOID:1595,PRESENTS,Symptom::D014012
16985,Disease::DOID:7147,PRESENTS,Symptom::D005221
16986,Disease::DOID:0050741,PRESENTS,Symptom::D001308
16987,Disease::DOID:1115,PRESENTS,Symptom::D000855
16988,Disease::DOID:5041,PRESENTS,Symptom::D003967
16989,Disease::DOID:1319,PRESENTS,Symptom::D000648
16990,Disease::DOID:7147,PRESENTS,Symptom::D017116
16991,Disease::DOID:14330,PRESENTS,Symptom::D003248
16992,Disease::DOID:13223,PRESENTS,Symptom::D019584
16993,Disease::DOID:1826,PRESENTS,Symptom::D003221
16994,Disease::DOID:13378,PRESENTS,Symptom::D005335
16995,Disease::DOID:3571,PRESENTS,Symptom::D006942
16996,Disease::DOID:3277,PRESENTS,Symptom::D003967
16997,Disease::DOID:1686,PRESENTS,Symptom::D015845
16998,Disease::DOID:2841,PRESENTS,Symptom::D012135
16999,Disease::DOID:6364,PRESENTS,Symptom::D019547
17000,Disease::DOID:10608,PRESENTS,Symptom::D011693
17001,Disease::DOID:10941,PRESENTS,Symptom::D019569
17002,Disease::DOID:1936,PRESENTS,Symptom::D020757
17003,Disease::DOID:13378,PRESENTS,Symptom::D054078
17004,Disease::DOID:3571,PRESENTS,Symptom::D055948
17005,Disease::DOID:1612,PRESENTS,Symptom::D012893
17006,Disease::DOID:9352,PRESENTS,Symptom::D009765
17007,Disease::DOID:14330,PRESENTS,Symptom::D014103
17008,Disease::DOID:2355,PRESENTS,Symptom::D003117
17009,Disease::DOID:2998,PRESENTS,Symptom::D015746
17010,Disease::DOID:0050741,PRESENTS,Symptom::D002524
17011,Disease::DOID:1595,PRESENTS,Symptom::D000648
17012,Disease::DOID:9835,PRESENTS,Symptom::D013035
17013,Disease::DOID:3312,PRESENTS,Symptom::D007859
17014,Disease::DOID:219,PRESENTS,Symptom::D001835
17015,Disease::DOID:3312,PRESENTS,Symptom::D010291
17016,Disease::DOID:8893,PRESENTS,Symptom::D009912
17017,Disease::DOID:9074,PRESENTS,Symptom::D015746
17018,Disease::DOID:12849,PRESENTS,Symptom::D012893
17019,Disease::DOID:1936,PRESENTS,Symptom::D000787
17020,Disease::DOID:1993,PRESENTS,Symptom::D003248
17021,Disease::DOID:3083,PRESENTS,Symptom::D018908
17022,Disease::DOID:7147,PRESENTS,Symptom::D010264
17023,Disease::DOID:184,PRESENTS,Symptom::D009912
17024,Disease::DOID:12849,PRESENTS,Symptom::D004410
17025,Disease::DOID:0050425,PRESENTS,Symptom::D012893
17026,Disease::DOID:363,PRESENTS,Symptom::D004412
17027,Disease::DOID:184,PRESENTS,Symptom::D000550
17028,Disease::DOID:11476,PRESENTS,Symptom::D001247
17029,Disease::DOID:13241,PRESENTS,Symptom::D010291
17030,Disease::DOID:2377,PRESENTS,Symptom::D010291
17031,Disease::DOID:2994,PRESENTS,Symptom::D006469
17032,Disease::DOID:4481,PRESENTS,Symptom::D012912
17033,Disease::DOID:216,PRESENTS,Symptom::D009912
17034,Disease::DOID:3312,PRESENTS,Symptom::D002032
17035,Disease::DOID:216,PRESENTS,Symptom::D002032
17036,Disease::DOID:3565,PRESENTS,Symptom::D012585
17037,Disease::DOID:1964,PRESENTS,Symptom::D014549
17038,Disease::DOID:11612,PRESENTS,Symptom::D001835
17039,Disease::DOID:332,PRESENTS,Symptom::D007040
17040,Disease::DOID:4362,PRESENTS,Symptom::D017699
17041,Disease::DOID:3083,PRESENTS,Symptom::D012891
17042,Disease::DOID:4606,PRESENTS,Symptom::D007565
17043,Disease::DOID:2994,PRESENTS,Symptom::D005130
17044,Disease::DOID:11476,PRESENTS,Symptom::D017116
17045,Disease::DOID:585,PRESENTS,Symptom::D001416
17046,Disease::DOID:2355,PRESENTS,Symptom::D012166
17047,Disease::DOID:1094,PRESENTS,Symptom::D018980
17048,Disease::DOID:2377,PRESENTS,Symptom::D013064
17049,Disease::DOID:11934,PRESENTS,Symptom::D006469
17050,Disease::DOID:14004,PRESENTS,Symptom::D006685
17051,Disease::DOID:8893,PRESENTS,Symptom::D009325
17052,Disease::DOID:0060119,PRESENTS,Symptom::D004487
17053,Disease::DOID:1725,PRESENTS,Symptom::D005334
17054,Disease::DOID:11054,PRESENTS,Symptom::D000855
17055,Disease::DOID:10652,PRESENTS,Symptom::D000425
17056,Disease::DOID:12361,PRESENTS,Symptom::D012877
17057,Disease::DOID:8398,PRESENTS,Symptom::D009133
17058,Disease::DOID:8577,PRESENTS,Symptom::D014839
17059,Disease::DOID:11119,PRESENTS,Symptom::D017109
17060,Disease::DOID:2394,PRESENTS,Symptom::D005334
17061,Disease::DOID:11934,PRESENTS,Symptom::D020069
17062,Disease::DOID:4362,PRESENTS,Symptom::D003248
17063,Disease::DOID:14004,PRESENTS,Symptom::D006469
17064,Disease::DOID:3083,PRESENTS,Symptom::D003490
17065,Disease::DOID:263,PRESENTS,Symptom::D041781
17066,Disease::DOID:2994,PRESENTS,Symptom::D004314
17067,Disease::DOID:11555,PRESENTS,Symptom::D051346
17068,Disease::DOID:3312,PRESENTS,Symptom::D062706
17069,Disease::DOID:9744,PRESENTS,Symptom::D004415
17070,Disease::DOID:6364,PRESENTS,Symptom::D009325
17071,Disease::DOID:9835,PRESENTS,Symptom::D010149
17072,Disease::DOID:1319,PRESENTS,Symptom::D001072
17073,Disease::DOID:184,PRESENTS,Symptom::D011782
17074,Disease::DOID:6364,PRESENTS,Symptom::D015878
17075,Disease::DOID:1319,PRESENTS,Symptom::D020250
17076,Disease::DOID:216,PRESENTS,Symptom::D006472
17077,Disease::DOID:10534,PRESENTS,Symptom::D014840
17078,Disease::DOID:10763,PRESENTS,Symptom::D006317
17079,Disease::DOID:11239,PRESENTS,Symptom::D015746
17080,Disease::DOID:10652,PRESENTS,Symptom::D013064
17081,Disease::DOID:3953,PRESENTS,Symptom::D021501
17082,Disease::DOID:10608,PRESENTS,Symptom::D004415
17083,Disease::DOID:1909,PRESENTS,Symptom::D002832
17084,Disease::DOID:1459,PRESENTS,Symptom::D012891
17085,Disease::DOID:14004,PRESENTS,Symptom::D002637
17086,Disease::DOID:11934,PRESENTS,Symptom::D005483
17087,Disease::DOID:9835,PRESENTS,Symptom::D010468
17088,Disease::DOID:12365,PRESENTS,Symptom::D010167
17089,Disease::DOID:9008,PRESENTS,Symptom::D001416
17090,Disease::DOID:635,PRESENTS,Symptom::D005158
17091,Disease::DOID:1115,PRESENTS,Symptom::D020069
17092,Disease::DOID:11949,PRESENTS,Symptom::D010468
17093,Disease::DOID:3393,PRESENTS,Symptom::D002303
17094,Disease::DOID:1319,PRESENTS,Symptom::D012607
17095,Disease::DOID:184,PRESENTS,Symptom::D014098
17096,Disease::DOID:585,PRESENTS,Symptom::D001750
17097,Disease::DOID:2998,PRESENTS,Symptom::D034381
17098,Disease::DOID:4481,PRESENTS,Symptom::D014832
17099,Disease::DOID:1094,PRESENTS,Symptom::D007319
17100,Disease::DOID:3070,PRESENTS,Symptom::D011681
17101,Disease::DOID:5875,PRESENTS,Symptom::D005334
17102,Disease::DOID:216,PRESENTS,Symptom::D009058
17103,Disease::DOID:8398,PRESENTS,Symptom::D018908
17104,Disease::DOID:0060119,PRESENTS,Symptom::D055154
17105,Disease::DOID:9835,PRESENTS,Symptom::D009903
17106,Disease::DOID:3565,PRESENTS,Symptom::D002559
17107,Disease::DOID:2394,PRESENTS,Symptom::D003248
17108,Disease::DOID:0050742,PRESENTS,Symptom::D011595
17109,Disease::DOID:1324,PRESENTS,Symptom::D002524
17110,Disease::DOID:3070,PRESENTS,Symptom::D009461
17111,Disease::DOID:3565,PRESENTS,Symptom::D009461
17112,Disease::DOID:1936,PRESENTS,Symptom::D000789
17113,Disease::DOID:11934,PRESENTS,Symptom::D013575
17114,Disease::DOID:9074,PRESENTS,Symptom::D012877
17115,Disease::DOID:2994,PRESENTS,Symptom::D006314
17116,Disease::DOID:9970,PRESENTS,Symptom::D020181
17117,Disease::DOID:3571,PRESENTS,Symptom::D014839
17118,Disease::DOID:5041,PRESENTS,Symptom::D005221
17119,Disease::DOID:216,PRESENTS,Symptom::D005157
17120,Disease::DOID:2994,PRESENTS,Symptom::D058568
17121,Disease::DOID:2994,PRESENTS,Symptom::D009207
17122,Disease::DOID:1192,PRESENTS,Symptom::D019569
17123,Disease::DOID:0050742,PRESENTS,Symptom::D007319
17124,Disease::DOID:8778,PRESENTS,Symptom::D012877
17125,Disease::DOID:8398,PRESENTS,Symptom::D001416
17126,Disease::DOID:10976,PRESENTS,Symptom::D008998
17127,Disease::DOID:0050742,PRESENTS,Symptom::D059350
17128,Disease::DOID:184,PRESENTS,Symptom::D014103
17129,Disease::DOID:1793,PRESENTS,Symptom::D003967
17130,Disease::DOID:6364,PRESENTS,Symptom::D013009
17131,Disease::DOID:10534,PRESENTS,Symptom::D004415
17132,Disease::DOID:263,PRESENTS,Symptom::D017624
17133,Disease::DOID:1324,PRESENTS,Symptom::D000855
17134,Disease::DOID:2394,PRESENTS,Symptom::D009325
17135,Disease::DOID:10021,PRESENTS,Symptom::D007565
17136,Disease::DOID:2174,PRESENTS,Symptom::D006988
17137,Disease::DOID:12365,PRESENTS,Symptom::D005130
17138,Disease::DOID:90,PRESENTS,Symptom::D055111
17139,Disease::DOID:1612,PRESENTS,Symptom::D063806
17140,Disease::DOID:12849,PRESENTS,Symptom::D011595
17141,Disease::DOID:11934,PRESENTS,Symptom::D004244
17142,Disease::DOID:9352,PRESENTS,Symptom::D050177
17143,Disease::DOID:10941,PRESENTS,Symptom::D006261
17144,Disease::DOID:1826,PRESENTS,Symptom::D003244
17145,Disease::DOID:8893,PRESENTS,Symptom::D005483
17146,Disease::DOID:12930,PRESENTS,Symptom::D012891
17147,Disease::DOID:10283,PRESENTS,Symptom::D019584
17148,Disease::DOID:1595,PRESENTS,Symptom::D007319
17149,Disease::DOID:1324,PRESENTS,Symptom::D002637
17150,Disease::DOID:12849,PRESENTS,Symptom::D007926
17151,Disease::DOID:585,PRESENTS,Symptom::D021501
17152,Disease::DOID:8577,PRESENTS,Symptom::D004415
17153,Disease::DOID:1115,PRESENTS,Symptom::D012585
17154,Disease::DOID:11934,PRESENTS,Symptom::D019080
17155,Disease::DOID:1319,PRESENTS,Symptom::D011782
17156,Disease::DOID:3070,PRESENTS,Symptom::D019569
17157,Disease::DOID:6364,PRESENTS,Symptom::D065635
17158,Disease::DOID:184,PRESENTS,Symptom::D001766
17159,Disease::DOID:11054,PRESENTS,Symptom::D014550
17160,Disease::DOID:10941,PRESENTS,Symptom::D018908
17161,Disease::DOID:12849,PRESENTS,Symptom::D003147
17162,Disease::DOID:13241,PRESENTS,Symptom::D015354
17163,Disease::DOID:5612,PRESENTS,Symptom::D012021
17164,Disease::DOID:2994,PRESENTS,Symptom::D003490
17165,Disease::DOID:216,PRESENTS,Symptom::D008607
17166,Disease::DOID:332,PRESENTS,Symptom::D012891
17167,Disease::DOID:9970,PRESENTS,Symptom::D056128
17168,Disease::DOID:1909,PRESENTS,Symptom::D010291
17169,Disease::DOID:9352,PRESENTS,Symptom::D015431
17170,Disease::DOID:3310,PRESENTS,Symptom::D012135
17171,Disease::DOID:1612,PRESENTS,Symptom::D020069
17172,Disease::DOID:1324,PRESENTS,Symptom::D014840
17173,Disease::DOID:10283,PRESENTS,Symptom::D009325
17174,Disease::DOID:5612,PRESENTS,Symptom::D019547
17175,Disease::DOID:1319,PRESENTS,Symptom::D006985
17176,Disease::DOID:12236,PRESENTS,Symptom::D006942
17177,Disease::DOID:332,PRESENTS,Symptom::D006935
17178,Disease::DOID:8398,PRESENTS,Symptom::D004487
17179,Disease::DOID:11612,PRESENTS,Symptom::D009765
17180,Disease::DOID:4045,PRESENTS,Symptom::D018908
17181,Disease::DOID:2377,PRESENTS,Symptom::D051346
17182,Disease::DOID:9008,PRESENTS,Symptom::D004487
17183,Disease::DOID:418,PRESENTS,Symptom::D009133
17184,Disease::DOID:9074,PRESENTS,Symptom::D005334
17185,Disease::DOID:11934,PRESENTS,Symptom::D014840
17186,Disease::DOID:263,PRESENTS,Symptom::D011141
17187,Disease::DOID:1024,PRESENTS,Symptom::D020886
17188,Disease::DOID:13223,PRESENTS,Symptom::D059411
17189,Disease::DOID:7147,PRESENTS,Symptom::D011782
17190,Disease::DOID:1192,PRESENTS,Symptom::D009886
17191,Disease::DOID:1826,PRESENTS,Symptom::D007706
17192,Disease::DOID:824,PRESENTS,Symptom::D004487
17193,Disease::DOID:1319,PRESENTS,Symptom::D004411
17194,Disease::DOID:332,PRESENTS,Symptom::D010264
17195,Disease::DOID:11612,PRESENTS,Symptom::D004412
17196,Disease::DOID:4159,PRESENTS,Symptom::D008607
17197,Disease::DOID:1094,PRESENTS,Symptom::D006315
17198,Disease::DOID:11934,PRESENTS,Symptom::D002559
17199,Disease::DOID:3083,PRESENTS,Symptom::D006469
17200,Disease::DOID:9744,PRESENTS,Symptom::D011681
17201,Disease::DOID:332,PRESENTS,Symptom::D006816
17202,Disease::DOID:9074,PRESENTS,Symptom::D011696
17203,Disease::DOID:1324,PRESENTS,Symptom::D005334
17204,Disease::DOID:2596,PRESENTS,Symptom::D014826
17205,Disease::DOID:4606,PRESENTS,Symptom::D015746
17206,Disease::DOID:0060119,PRESENTS,Symptom::D006311
17207,Disease::DOID:4362,PRESENTS,Symptom::D004412
17208,Disease::DOID:1324,PRESENTS,Symptom::D000860
17209,Disease::DOID:13378,PRESENTS,Symptom::D011695
17210,Disease::DOID:1319,PRESENTS,Symptom::D014839
17211,Disease::DOID:13223,PRESENTS,Symptom::D017699
17212,Disease::DOID:1324,PRESENTS,Symptom::D014826
17213,Disease::DOID:3565,PRESENTS,Symptom::D010264
17214,Disease::DOID:1725,PRESENTS,Symptom::D005335
17215,Disease::DOID:3953,PRESENTS,Symptom::D005262
17216,Disease::DOID:585,PRESENTS,Symptom::D056844
17217,Disease::DOID:175,PRESENTS,Symptom::D018908
17218,Disease::DOID:4159,PRESENTS,Symptom::D010264
17219,Disease::DOID:986,PRESENTS,Symptom::D011602
17220,Disease::DOID:13241,PRESENTS,Symptom::D005334
17221,Disease::DOID:1909,PRESENTS,Symptom::D005130
17222,Disease::DOID:1826,PRESENTS,Symptom::D007625
17223,Disease::DOID:11054,PRESENTS,Symptom::D014839
17224,Disease::DOID:4989,PRESENTS,Symptom::D004438
17225,Disease::DOID:824,PRESENTS,Symptom::D006209
17226,Disease::DOID:3070,PRESENTS,Symptom::D018886
17227,Disease::DOID:7147,PRESENTS,Symptom::D059350
17228,Disease::DOID:6364,PRESENTS,Symptom::D010292
17229,Disease::DOID:3953,PRESENTS,Symptom::D009207
17230,Disease::DOID:10763,PRESENTS,Symptom::D019569
17231,Disease::DOID:14330,PRESENTS,Symptom::D002524
17232,Disease::DOID:11714,PRESENTS,Symptom::D005316
17233,Disease::DOID:8778,PRESENTS,Symptom::D004884
17234,Disease::DOID:2841,PRESENTS,Symptom::D004418
17235,Disease::DOID:2355,PRESENTS,Symptom::D009912
17236,Disease::DOID:3312,PRESENTS,Symptom::D008569
17237,Disease::DOID:12185,PRESENTS,Symptom::D002558
17238,Disease::DOID:4481,PRESENTS,Symptom::D006970
17239,Disease::DOID:1319,PRESENTS,Symptom::D006732
17240,Disease::DOID:2394,PRESENTS,Symptom::D005221
17241,Disease::DOID:2394,PRESENTS,Symptom::D002100
17242,Disease::DOID:11054,PRESENTS,Symptom::D004487
17243,Disease::DOID:14221,PRESENTS,Symptom::D053201
17244,Disease::DOID:7693,PRESENTS,Symptom::D005335
17245,Disease::DOID:3312,PRESENTS,Symptom::D011596
17246,Disease::DOID:11934,PRESENTS,Symptom::D006732
17247,Disease::DOID:1319,PRESENTS,Symptom::D015354
17248,Disease::DOID:2043,PRESENTS,Symptom::D001926
17249,Disease::DOID:1595,PRESENTS,Symptom::D017109
17250,Disease::DOID:824,PRESENTS,Symptom::D005157
17251,Disease::DOID:9296,PRESENTS,Symptom::D038901
17252,Disease::DOID:11949,PRESENTS,Symptom::D018886
17253,Disease::DOID:14330,PRESENTS,Symptom::D004409
17254,Disease::DOID:184,PRESENTS,Symptom::D013064
17255,Disease::DOID:1115,PRESENTS,Symptom::D003371
17256,Disease::DOID:13189,PRESENTS,Symptom::D001416
17257,Disease::DOID:14330,PRESENTS,Symptom::D007806
17258,Disease::DOID:184,PRESENTS,Symptom::D010148
17259,Disease::DOID:1936,PRESENTS,Symptom::D060050
17260,Disease::DOID:1319,PRESENTS,Symptom::D005183
17261,Disease::DOID:11819,PRESENTS,Symptom::D053584
17262,Disease::DOID:3277,PRESENTS,Symptom::D005207
17263,Disease::DOID:1024,PRESENTS,Symptom::D009461
17264,Disease::DOID:1826,PRESENTS,Symptom::D020270
17265,Disease::DOID:11555,PRESENTS,Symptom::D019591
17266,Disease::DOID:5041,PRESENTS,Symptom::D001037
17267,Disease::DOID:4362,PRESENTS,Symptom::D003967
17268,Disease::DOID:3312,PRESENTS,Symptom::D011602
17269,Disease::DOID:4362,PRESENTS,Symptom::D005334
17270,Disease::DOID:2043,PRESENTS,Symptom::D007565
17271,Disease::DOID:2043,PRESENTS,Symptom::D011507
17272,Disease::DOID:4159,PRESENTS,Symptom::D011696
17273,Disease::DOID:9296,PRESENTS,Symptom::D006209
17274,Disease::DOID:4362,PRESENTS,Symptom::D010146
17275,Disease::DOID:585,PRESENTS,Symptom::D011141
17276,Disease::DOID:3310,PRESENTS,Symptom::D012893
17277,Disease::DOID:7147,PRESENTS,Symptom::D009133
17278,Disease::DOID:332,PRESENTS,Symptom::D020240
17279,Disease::DOID:10652,PRESENTS,Symptom::D001041
17280,Disease::DOID:1192,PRESENTS,Symptom::D012021
17281,Disease::DOID:9352,PRESENTS,Symptom::D015430
17282,Disease::DOID:0060119,PRESENTS,Symptom::D014103
17283,Disease::DOID:9206,PRESENTS,Symptom::D004415
17284,Disease::DOID:2994,PRESENTS,Symptom::D009886
17285,Disease::DOID:1595,PRESENTS,Symptom::D006212
17286,Disease::DOID:263,PRESENTS,Symptom::D015160
17287,Disease::DOID:1909,PRESENTS,Symptom::D058447
17288,Disease::DOID:2994,PRESENTS,Symptom::D011141
17289,Disease::DOID:10534,PRESENTS,Symptom::D000006
17290,Disease::DOID:784,PRESENTS,Symptom::D016534
17291,Disease::DOID:1595,PRESENTS,Symptom::D011595
17292,Disease::DOID:10941,PRESENTS,Symptom::D065634
17293,Disease::DOID:3571,PRESENTS,Symptom::D001260
17294,Disease::DOID:90,PRESENTS,Symptom::D059350
17295,Disease::DOID:12361,PRESENTS,Symptom::D004487
17296,Disease::DOID:1192,PRESENTS,Symptom::D006987
17297,Disease::DOID:5419,PRESENTS,Symptom::D020238
17298,Disease::DOID:12361,PRESENTS,Symptom::D011696
